"","ESPECIALIDAD","PERIODO","REGIMEN","CODIGO.ENTIDAD","GENERO","CIUDAD.RESIDENCIA","conteo"
"6065","Postquirurgico Ginecología","2022/03","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",1
"6066","Postquirurgico Ginecología","2022/03","SUBSIDIADO","EPS040","F","PUERTO BOYACA",1
"6067","Postquirurgico Ginecología","2022/03","SUBSIDIADO","EPSS40","F","PUERTO BOYACA",1
"6068","Postquirurgico Ginecología","2022/03","SUBSIDIADO","ESS091","F","PUERTO BOYACA",15
"6069","Postquirurgico Ginecología","2022/03","VICUNLADO","15000","F","PUERTO BOYACA",3
"6070","Postquirurgico Ginecología","2022/04","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",7
"6071","Postquirurgico Ginecología","2022/04","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",4
"6072","Postquirurgico Ginecología","2022/04","ESPECIAL","EMP014","F","PUERTO BOYACA",1
"6073","Postquirurgico Ginecología","2022/04","PARTICULAR","PARTIC","F","PUERTO BOYACA",1
"6074","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPS005","F","PUERTO BOYACA",1
"6075","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",1
"6076","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPS037","F","PUERTO BOYACA",26
"6077","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPS037","F","PUERTO NARA (ANT)",1
"6078","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",1
"6079","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPSS40","F","ANTIOQUIA",1
"6080","Postquirurgico Ginecología","2022/04","SUBSIDIADO","EPSS40","F","PUERTO TRIUNFO (ANT)",1
"6081","Postquirurgico Ginecología","2022/04","SUBSIDIADO","ESS053","F","PUERTO BOYACA",1
"6082","Postquirurgico Ginecología","2022/04","SUBSIDIADO","ESS091","F","ANTIOQUIA",2
"6083","Postquirurgico Ginecología","2022/04","SUBSIDIADO","ESS091","F","CIMITARRA (SANTANDER)",1
"6084","Postquirurgico Ginecología","2022/04","SUBSIDIADO","ESS091","F","PUERTO BOYACA",11
"6085","Postquirurgico Ginecología","2022/04","VICUNLADO","15000","F","PUERTO BOYACA",1
"6086","Postquirurgico Ginecología","2022/05","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",3
"6087","Postquirurgico Ginecología","2022/05","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",7
"6088","Postquirurgico Ginecología","2022/05","CONTRIBUTIVO","EPS037","F","PUERTO TRIUNFO (ANT)",2
"6089","Postquirurgico Ginecología","2022/05","CONTRIBUTIVO","ESS091","F","PUERTO BOYACA",1
"6090","Postquirurgico Ginecología","2022/05","PARTICULAR","PARTIC","F","PUERTO BOYACA",1
"6091","Postquirurgico Ginecología","2022/05","SUBSIDIADO","CCF090","F","ANTIOQUIA",1
"6092","Postquirurgico Ginecología","2022/05","SUBSIDIADO","CCF121","F","PUERTO NARA (ANT)",1
"6093","Postquirurgico Ginecología","2022/05","SUBSIDIADO","EPS010","F","PUERTO BOYACA",1
"6094","Postquirurgico Ginecología","2022/05","SUBSIDIADO","EPS037","F","LA DORADA (CALDAS)",1
"6095","Postquirurgico Ginecología","2022/05","SUBSIDIADO","EPS037","F","PUERTO BOYACA",24
"6096","Postquirurgico Ginecología","2022/05","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",1
"6097","Postquirurgico Ginecología","2022/05","SUBSIDIADO","EPSS40","F","ANTIOQUIA",1
"6098","Postquirurgico Ginecología","2022/05","SUBSIDIADO","EPSS40","F","PUERTO TRIUNFO (ANT)",1
"6099","Postquirurgico Ginecología","2022/05","SUBSIDIADO","ESS091","F","PUERTO BOYACA",6
"6100","Postquirurgico Ginecología","2022/05","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",1
"6101","Postquirurgico Ginecología","2022/06","CONTRIBUTIVO","EPS005","F","PUERTO BOYACA",1
"6102","Postquirurgico Ginecología","2022/06","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",1
"6103","Postquirurgico Ginecología","2022/06","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",3
"6104","Postquirurgico Ginecología","2022/06","SOAT Y ARL","14-28","F","PUERTO BOYACA",2
"6105","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPS017","F","PUERTO BOYACA",2
"6106","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPS017","F","PUERTO NARA (ANT)",1
"6107","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPS037","F","ANTIOQUIA",1
"6108","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPS037","F","PUERTO BOYACA",28
"6109","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",2
"6110","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPSS40","F","PUERTO BOYACA",2
"6111","Postquirurgico Ginecología","2022/06","SUBSIDIADO","EPSS40","F","PUERTO TRIUNFO (ANT)",3
"6112","Postquirurgico Ginecología","2022/06","SUBSIDIADO","ESS091","F","PUERTO BOYACA",7
"6113","Postquirurgico Ginecología","2022/06","SUBSIDIADO","ESS233","F","PUERTO BOYACA",1
"6114","Postquirurgico Ginecología","2022/07","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",1
"6115","Postquirurgico Ginecología","2022/07","SUBSIDIADO","CCF090","F","PUERTO BOYACA",4
"6116","Postquirurgico Ginecología","2022/07","SUBSIDIADO","EPS017","F","PUERTO BOYACA",5
"6117","Postquirurgico Ginecología","2022/07","SUBSIDIADO","EPS037","F","ANTIOQUIA",1
"6118","Postquirurgico Ginecología","2022/07","SUBSIDIADO","EPS037","F","PUERTO BOYACA",22
"6119","Postquirurgico Ginecología","2022/07","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",2
"6120","Postquirurgico Ginecología","2022/07","SUBSIDIADO","EPS040","F","PUERTO BOYACA",1
"6121","Postquirurgico Ginecología","2022/07","SUBSIDIADO","ESS091","F","PUERTO BOYACA",11
"6122","Postquirurgico Ginecología","2022/08","ESPECIAL","RES001","F","PUERTO BOYACA",2
"6123","Postquirurgico Ginecología","2022/08","Subsidiado","RP1419","F","PUERTO BOYACA",1
"6124","Postquirurgico Ginecología","2022/08","SUBSIDIADO","EPS017","F","PUERTO BOYACA",3
"6125","Postquirurgico Ginecología","2022/08","SUBSIDIADO","EPS037","F","PUERTO BOYACA",32
"6126","Postquirurgico Ginecología","2022/08","SUBSIDIADO","EPS037","M","PUERTO BOYACA",1
"6127","Postquirurgico Ginecología","2022/08","SUBSIDIADO","EPSS40","F","ANTIOQUIA",1
"6128","Postquirurgico Ginecología","2022/08","SUBSIDIADO","EPSS40","F","PUERTO BOYACA",1
"6129","Postquirurgico Ginecología","2022/08","SUBSIDIADO","ESS091","F","PUERTO BOYACA",6
"6130","Postquirurgico Ginecología","2022/08","SUBSIDIADO","ESS233","F","PUERTO TRIUNFO (ANT)",1
"6131","Postquirurgico Ginecología","2022/09","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",2
"6132","Postquirurgico Ginecología","2022/09","ESPECIAL","RES001","F","PUERTO BOYACA",1
"6133","Postquirurgico Ginecología","2022/09","PARTICULAR","PARTIC","F","PUERTO BOYACA",1
"6134","Postquirurgico Ginecología","2022/09","SUBSIDIADO","EPS017","F","PUERTO BOYACA",3
"6135","Postquirurgico Ginecología","2022/09","SUBSIDIADO","EPS037","F","PUERTO BOYACA",11
"6136","Postquirurgico Ginecología","2022/09","SUBSIDIADO","EPS037","M","PUERTO BOYACA",1
"6137","Postquirurgico Ginecología","2022/09","SUBSIDIADO","ESS091","F","PUERTO BOYACA",4
"6138","Postquirurgico Ginecología","2022/10","SUBSIDIADO","CCF090","F","PUERTO BOYACA",1
"6139","Postquirurgico Ginecología","2022/10","SUBSIDIADO","EPSS40","F","PTO BOYACA",1
"6140","Postquirurgico Ginecología","2022/10","SUBSIDIADO","ESS024","F","PUERTO BOYACA",3
"6141","Postquirurgico Ginecología","2022/10","SUBSIDIADO","ESSIN","F","PTO BOYACA",1
"6142","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS010","M","ANTIOQUIA",1
"6143","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",1
"6144","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",11
"6145","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",11
"6146","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"6147","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS044","M","ANTIOQUIA",1
"6148","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","EPS044","M","PUERTO BOYACA",3
"6149","Postquirurgico Ortopedia","2022/01","CONTRIBUTIVO","FMC01","M","PUERTO BOYACA",1
"6150","Postquirurgico Ortopedia","2022/01","PARTICULAR","PARTIC","M","PUERTO BOYACA",1
"6151","Postquirurgico Ortopedia","2022/01","PARTICULAR","PARTIC","M","PUERTO TRIUNFO (ANT)",1
"6152","Postquirurgico Ortopedia","2022/01","SOAT Y ARL","14-4","F","PUERTO TRIUNFO (ANT)",1
"6153","Postquirurgico Ortopedia","2022/01","SOAT Y ARL","AT1306","F","PUERTO BOYACA",1
"6154","Postquirurgico Ortopedia","2022/01","SOAT Y ARL","AT1317","M","PUERTO BOYACA",1
"6155","Postquirurgico Ortopedia","2022/01","SOAT Y ARL","AT1329","M","PUERTO BOYACA",2
"6156","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","EPS013","M","PUERTO BOYACA",1
"6157","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","EPS017","F","PUERTO BOYACA",1
"6158","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","EPS017","M","PUERTO BOYACA",2
"6159","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","EPS040","F","PUERTO TRIUNFO (ANT)",1
"6160","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","EPS044","F","PUERTO BOYACA",1
"6161","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","EPS044","M","PUERTO BOYACA",1
"6162","Postquirurgico Ortopedia","2022/01","SUBSIDIADO","ESS091","F","PUERTO BOYACA",3
"6163","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",2
"6164","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS017","M","LA DORADA (CALDAS)",1
"6165","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",2
"6166","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",3
"6167","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"6168","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS044","F","PUERTO BOYACA",2
"6169","Postquirurgico Ortopedia","2022/02","CONTRIBUTIVO","EPS044","M","PUERTO BOYACA",2
"6170","Postquirurgico Ortopedia","2022/02","ESPECIAL","FMC01","M","PUERTO BOYACA",2
"6171","Postquirurgico Ortopedia","2022/02","PARTICULAR","PARTIC","M","PUERTO BOYACA",1
"6172","Postquirurgico Ortopedia","2022/02","SOAT Y ARL","14-30","M","ANTIOQUIA",3
"6173","Postquirurgico Ortopedia","2022/02","SOAT Y ARL","AT1329","M","PUERTO BOYACA",1
"6174","Postquirurgico Ortopedia","2022/02","SOAT Y ARL","AT1502","F","ANTIOQUIA",1
"6175","Postquirurgico Ortopedia","2022/02","SUBSIDIADO","EPS037","F","PUERTO BOYACA",6
"6176","Postquirurgico Ortopedia","2022/02","SUBSIDIADO","EPS037","M","PUERTO BOYACA",6
"6177","Postquirurgico Ortopedia","2022/02","SUBSIDIADO","ESS091","F","PUERTO BOYACA",2
"6178","Postquirurgico Ortopedia","2022/02","SUBSIDIADO","ESS091","M","PUERTO BOYACA",1
"6179","Postquirurgico Ortopedia","2022/03","ESPECIAL","FMC01","M","PUERTO BOYACA",1
"6180","Postquirurgico Ortopedia","2022/03","ESPECIAL","RES001","F","PUERTO BOYACA",3
"6181","Postquirurgico Ortopedia","2022/03","PARTICULAR","PARTIC","M","PUERTO BOYACA",4
"6182","Postquirurgico Ortopedia","2022/03","SOAT Y ARL","14-11","M","PUERTO BOYACA",1
"6183","Postquirurgico Ortopedia","2022/03","SOAT Y ARL","AT1317","M","PUERTO BOYACA",1
"6184","Postquirurgico Ortopedia","2022/03","SOAT Y ARL","EMP120","M","PUERTO BOYACA",1
"6185","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","EPS017","F","PUERTO BOYACA",2
"6186","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","EPS017","M","PUERTO BOYACA",5
"6187","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","EPS037","F","PUERTO BOYACA",10
"6188","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","EPS037","M","PUERTO BOYACA",20
"6189","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","EPS040","F","PUERTO BOYACA",1
"6190","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","ESS053","M","PUERTO BOYACA",1
"6191","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","ESS091","F","ANTIOQUIA",1
"6192","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","ESS091","F","PUERTO BOYACA",6
"6193","Postquirurgico Ortopedia","2022/03","SUBSIDIADO","ESS091","M","PUERTO BOYACA",6
"6194","Postquirurgico Ortopedia","2022/03","VICUNLADO","15000","M","PUERTO BOYACA",2
"6195","Postquirurgico Ortopedia","2022/04","CONTRIBUTIVO","EPS002","M","PUERTO TRIUNFO (ANT)",1
"6196","Postquirurgico Ortopedia","2022/04","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",6
"6197","Postquirurgico Ortopedia","2022/04","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",2
"6198","Postquirurgico Ortopedia","2022/04","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",4
"6199","Postquirurgico Ortopedia","2022/04","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",1
"6200","Postquirurgico Ortopedia","2022/04","ESPECIAL","EMP014","F","PUERTO BOYACA",2
"6201","Postquirurgico Ortopedia","2022/04","ESPECIAL","FMC01","M","PUERTO BOYACA",1
"6202","Postquirurgico Ortopedia","2022/04","PARTICULAR","PARTIC","F","ANTIOQUIA",1
"6203","Postquirurgico Ortopedia","2022/04","PARTICULAR","PARTIC","F","PUERTO BOYACA",3
"6204","Postquirurgico Ortopedia","2022/04","PARTICULAR","PARTIC","M","PUERTO BOYACA",2
"6205","Postquirurgico Ortopedia","2022/04","SOAT Y ARL","AT1317","M","PUERTO TRIUNFO (ANT)",1
"6206","Postquirurgico Ortopedia","2022/04","SOAT Y ARL","RP1407","M","PUERTO BOYACA",1
"6207","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","CCF090","F","PUERTO BOYACA",2
"6208","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","CCF090","M","PUERTO BOYACA",1
"6209","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","EPS037","F","PUERTO BOYACA",13
"6210","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","EPS037","F","PUERTO NARA (ANT)",1
"6211","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","EPS037","M","ANTIOQUIA",1
"6212","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","EPS037","M","LA DORADA (CALDAS)",1
"6213","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","EPS037","M","PUERTO BOYACA",18
"6214","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","EPS037","M","PUERTO NARA (ANT)",1
"6215","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","ESS091","F","PUERTO BOYACA",1
"6216","Postquirurgico Ortopedia","2022/04","SUBSIDIADO","ESS091","M","PUERTO BOYACA",4
"6217","Postquirurgico Ortopedia","2022/05","CONTRIBUTIVO","EPS017","F","CIMITARRA (SANTANDER)",1
"6218","Postquirurgico Ortopedia","2022/05","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",2
"6219","Postquirurgico Ortopedia","2022/05","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",1
"6220","Postquirurgico Ortopedia","2022/05","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",2
"6221","Postquirurgico Ortopedia","2022/05","CONTRIBUTIVO","ESS091","F","PUERTO BOYACA",1
"6222","Postquirurgico Ortopedia","2022/05","ESPECIAL","EMP014","F","PUERTO BOYACA",1
"6223","Postquirurgico Ortopedia","2022/05","ESPECIAL","RES003","M","PUERTO BOYACA",2
"6224","Postquirurgico Ortopedia","2022/05","PARTICULAR","PARTIC","M","PUERTO BOYACA",6
"6225","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","13-24","M","PUERTO BOYACA",1
"6226","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","14-28","M","PUERTO BOYACA",1
"6227","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","14-4","F","PUERTO BOYACA",2
"6228","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","AT1317","M","ANTIOQUIA",1
"6229","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","AT1317","M","PUERTO BOYACA",1
"6230","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","AT1317","M","PUERTO TRIUNFO (ANT)",1
"6231","Postquirurgico Ortopedia","2022/05","SOAT Y ARL","AT1329","M","PUERTO BOYACA",3
"6232","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS005","F","PUERTO BOYACA",1
"6233","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS010","M","PUERTO BOYACA",2
"6234","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS017","M","PUERTO BOYACA",2
"6235","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS037","F","PUERTO BOYACA",12
"6236","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS037","M","ANTIOQUIA",3
"6237","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS037","M","PUERTO BOYACA",10
"6238","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPS044","M","PUERTO BOYACA",1
"6239","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","EPSS40","F","PUERTO TRIUNFO (ANT)",1
"6240","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","ESS053","M","LA DORADA (CALDAS)",2
"6241","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","ESS091","F","PUERTO BOYACA",2
"6242","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","ESS091","M","PUERTO BOYACA",6
"6243","Postquirurgico Ortopedia","2022/05","SUBSIDIADO","FMC01","M","PUERTO BOYACA",2
"6244","Postquirurgico Ortopedia","2022/06","CONTRIBUTIVO","EMP023","F","PUERTO BOYACA",2
"6245","Postquirurgico Ortopedia","2022/06","CONTRIBUTIVO","EPS010","F","PUERTO BOYACA",2
"6246","Postquirurgico Ortopedia","2022/06","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",2
"6247","Postquirurgico Ortopedia","2022/06","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",1
"6248","Postquirurgico Ortopedia","2022/06","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",3
"6249","Postquirurgico Ortopedia","2022/06","ESPECIAL","RES004","M","PUERTO BOYACA",1
"6250","Postquirurgico Ortopedia","2022/06","SOAT Y ARL","14-28","M","PUERTO BOYACA",1
"6251","Postquirurgico Ortopedia","2022/06","SOAT Y ARL","14-28","M","PUERTO TRIUNFO (ANT)",1
"6252","Postquirurgico Ortopedia","2022/06","SOAT Y ARL","AT1317","M","PUERTO BOYACA",6
"6253","Postquirurgico Ortopedia","2022/06","SOAT Y ARL","FFD001","M","PUERTO BOYACA",4
"6254","Postquirurgico Ortopedia","2022/06","SOAT Y ARL","RP1407","M","PUERTO BOYACA",2
"6255","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","CCF121","M","PUERTO TRIUNFO (ANT)",1
"6256","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS017","F","PUERTO BOYACA",3
"6257","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS017","M","PUERTO BOYACA",4
"6258","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS037","F","PUERTO BOYACA",13
"6259","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",1
"6260","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS037","M","PUERTO BOYACA",11
"6261","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"6262","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS040","M","ANTIOQUIA",1
"6263","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","EPS040","M","PUERTO TRIUNFO (ANT)",1
"6264","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","ESS091","F","PUERTO BOYACA",3
"6265","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","ESS091","M","PUERTO BOYACA",2
"6266","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","FON001","M","PUERTO BOYACA",2
"6267","Postquirurgico Ortopedia","2022/06","SUBSIDIADO","UTMESA","F","PUERTO BOYACA",2
"6268","Postquirurgico Ortopedia","2022/07","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",1
"6269","Postquirurgico Ortopedia","2022/07","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",4
"6270","Postquirurgico Ortopedia","2022/07","CONTRIBUTIVO","EPS037","M","ANTIOQUIA",1
"6271","Postquirurgico Ortopedia","2022/07","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",4
"6272","Postquirurgico Ortopedia","2022/07","Particular","PARTIC","M","CIMITARRA (SANTANDER)",1
"6273","Postquirurgico Ortopedia","2022/07","Particular","PARTIC","M","PUERTO BOYACA",1
"6274","Postquirurgico Ortopedia","2022/07","SOAT Y ARL","13-24","M","PUERTO BOYACA",1
"6275","Postquirurgico Ortopedia","2022/07","SOAT Y ARL","14-28","M","ANTIOQUIA",1
"6276","Postquirurgico Ortopedia","2022/07","SOAT Y ARL","14-28","M","PUERTO BOYACA",1
"6277","Postquirurgico Ortopedia","2022/07","SOAT Y ARL","AT1317","M","PUERTO BOYACA",4
"6278","Postquirurgico Ortopedia","2022/07","SOAT Y ARL","ESD018","M","PUERTO BOYACA",2
"6279","Postquirurgico Ortopedia","2022/07","SOAT Y ARL","FFD001","M","PUERTO BOYACA",2
"6280","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS010","F","PUERTO TRIUNFO (ANT)",1
"6281","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS017","F","PUERTO BOYACA",1
"6282","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS017","M","PUERTO BOYACA",2
"6283","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS037","F","PUERTO BOYACA",11
"6284","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS037","M","ANTIOQUIA",2
"6285","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS037","M","PUERTO BOYACA",20
"6286","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPS040","M","PUERTO TRIUNFO (ANT)",1
"6287","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","EPSS40","F","PUERTO BOYACA",2
"6288","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","ESS091","F","PUERTO BOYACA",6
"6289","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","ESS091","M","PUERTO BOYACA",2
"6290","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",1
"6291","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","ESS207","M","PUERTO BOYACA",1
"6292","Postquirurgico Ortopedia","2022/07","SUBSIDIADO","FNP001","M","ANTIOQUIA",1
"6293","Postquirurgico Ortopedia","2022/08","ESPECIAL","RES003","M","PUERTO BOYACA",1
"6294","Postquirurgico Ortopedia","2022/08","PARTICULAR","PARTIC","M","PUERTO BOYACA",4
"6295","Postquirurgico Ortopedia","2022/08","SOAT Y ARL","AT1306","M","PUERTO TRIUNFO (ANT)",1
"6296","Postquirurgico Ortopedia","2022/08","SOAT Y ARL","AT1317","F","PUERTO BOYACA",1
"6297","Postquirurgico Ortopedia","2022/08","SOAT Y ARL","AT1317","M","PUERTO BOYACA",1
"6298","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","CCF121","M","PUERTO SALGAR",1
"6299","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","EPS017","F","PUERTO BOYACA",7
"6300","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","EPS017","M","PUERTO BOYACA",10
"6301","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","EPS037","F","PUERTO BOYACA",19
"6302","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","EPS037","M","PUERTO BOYACA",19
"6303","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","ESS091","F","PUERTO BOYACA",5
"6304","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","ESS091","M","PUERTO BOYACA",2
"6305","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","ESS091","M","PUERTO TRIUNFO (ANT)",1
"6306","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","ESS233","M","PUERTO TRIUNFO (ANT)",2
"6307","Postquirurgico Ortopedia","2022/08","SUBSIDIADO","FNP001","M","ANTIOQUIA",1
"6308","Postquirurgico Ortopedia","2022/09","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",1
